Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_s
0 days 01:43:20.381000,BOT,77,0 days 00:01:25.374000,28.0,2.0,,,0 days 00:00:30.571000,0 days 00:00:30.786000,0 days 00:00:24.017000,0 days 01:42:25.583000,0 days 01:42:56.369000,0 days 01:43:20.386000,,234.0,241.0,277.0,False,HARD,2.0,True,Alfa Romeo,0 days 01:41:55.007000,2022-07-31 13:42:55.385,1,14.0,False,,False,True,85.374
0 days 01:44:45.530000,BOT,77,0 days 00:01:25.149000,29.0,2.0,,,0 days 00:00:30.474000,0 days 00:00:30.750000,0 days 00:00:23.925000,0 days 01:43:50.860000,0 days 01:44:21.610000,0 days 01:44:45.535000,268.0,233.0,241.0,276.0,False,HARD,3.0,True,Alfa Romeo,0 days 01:43:20.381000,2022-07-31 13:44:20.759,1,14.0,False,,False,True,85.149
0 days 01:46:10.664000,BOT,77,0 days 00:01:25.134000,30.0,2.0,,,0 days 00:00:30.308000,0 days 00:00:30.818000,0 days 00:00:24.008000,0 days 01:45:15.843000,0 days 01:45:46.661000,0 days 01:46:10.669000,270.0,231.0,241.0,,False,HARD,4.0,True,Alfa Romeo,0 days 01:44:45.530000,2022-07-31 13:45:45.908,1,14.0,False,,False,True,85.134
0 days 01:47:35.825000,BOT,77,0 days 00:01:25.161000,31.0,2.0,,,0 days 00:00:30.347000,0 days 00:00:30.973000,0 days 00:00:23.841000,0 days 01:46:41.016000,0 days 01:47:11.989000,0 days 01:47:35.830000,,232.0,242.0,278.0,False,HARD,5.0,True,Alfa Romeo,0 days 01:46:10.664000,2022-07-31 13:47:11.042,1,14.0,False,,False,True,85.161
0 days 01:49:00.872000,BOT,77,0 days 00:01:25.047000,32.0,2.0,,,0 days 00:00:30.323000,0 days 00:00:30.882000,0 days 00:00:23.842000,0 days 01:48:06.153000,0 days 01:48:37.035000,0 days 01:49:00.877000,271.0,233.0,242.0,,True,HARD,6.0,True,Alfa Romeo,0 days 01:47:35.825000,2022-07-31 13:48:36.203,1,14.0,False,,False,True,85.047
0 days 01:50:26.098000,BOT,77,0 days 00:01:25.226000,33.0,2.0,,,0 days 00:00:30.388000,0 days 00:00:30.819000,0 days 00:00:24.019000,0 days 01:49:31.265000,0 days 01:50:02.084000,0 days 01:50:26.103000,268.0,235.0,241.0,277.0,False,HARD,7.0,True,Alfa Romeo,0 days 01:49:00.872000,2022-07-31 13:50:01.250,1,14.0,False,,False,True,85.226
0 days 01:54:40.385000,BOT,77,0 days 00:01:24.693000,36.0,2.0,,,0 days 00:00:30.188000,0 days 00:00:30.767000,0 days 00:00:23.738000,0 days 01:53:45.885000,0 days 01:54:16.652000,0 days 01:54:40.390000,272.0,236.0,242.0,,False,HARD,10.0,True,Alfa Romeo,0 days 01:53:15.692000,2022-07-31 13:54:16.070,1,14.0,False,,False,True,84.693
0 days 01:56:04.984000,BOT,77,0 days 00:01:24.599000,37.0,2.0,,,0 days 00:00:30.455000,0 days 00:00:30.507000,0 days 00:00:23.637000,0 days 01:55:10.845000,0 days 01:55:41.352000,0 days 01:56:04.989000,271.0,235.0,242.0,,True,HARD,11.0,True,Alfa Romeo,0 days 01:54:40.385000,2022-07-31 13:55:40.763,1,14.0,False,,False,True,84.599
0 days 01:57:30.010000,BOT,77,0 days 00:01:25.026000,38.0,2.0,,,0 days 00:00:30.320000,0 days 00:00:30.836000,0 days 00:00:23.870000,0 days 01:56:35.309000,0 days 01:57:06.145000,0 days 01:57:30.015000,,232.0,240.0,277.0,False,HARD,12.0,True,Alfa Romeo,0 days 01:56:04.984000,2022-07-31 13:57:05.362,1,14.0,False,,False,True,85.026
0 days 01:58:54.823000,BOT,77,0 days 00:01:24.813000,39.0,2.0,,,0 days 00:00:30.276000,0 days 00:00:30.679000,0 days 00:00:23.858000,0 days 01:58:00.291000,0 days 01:58:30.970000,0 days 01:58:54.828000,,234.0,244.0,,False,HARD,13.0,True,Alfa Romeo,0 days 01:57:30.010000,2022-07-31 13:58:30.388,1,14.0,False,,False,True,84.813
0 days 02:00:19.563000,BOT,77,0 days 00:01:24.740000,40.0,2.0,,,0 days 00:00:30.335000,0 days 00:00:30.564000,0 days 00:00:23.841000,0 days 01:59:25.163000,0 days 01:59:55.727000,0 days 02:00:19.568000,,236.0,239.0,276.0,False,HARD,14.0,True,Alfa Romeo,0 days 01:58:54.823000,2022-07-31 13:59:55.201,1,14.0,False,,False,True,84.74
0 days 02:03:09.526000,BOT,77,0 days 00:01:24.956000,42.0,2.0,,,0 days 00:00:30.480000,0 days 00:00:30.755000,0 days 00:00:23.721000,0 days 02:02:15.055000,0 days 02:02:45.810000,0 days 02:03:09.531000,271.0,232.0,241.0,,False,HARD,16.0,True,Alfa Romeo,0 days 02:01:44.570000,2022-07-31 14:02:44.948,1,14.0,False,,False,True,84.956
0 days 02:04:34.257000,BOT,77,0 days 00:01:24.731000,43.0,2.0,,,0 days 00:00:30.336000,0 days 00:00:30.591000,0 days 00:00:23.804000,0 days 02:03:39.867000,0 days 02:04:10.458000,0 days 02:04:34.262000,,234.0,243.0,277.0,False,HARD,17.0,True,Alfa Romeo,0 days 02:03:09.526000,2022-07-31 14:04:09.904,1,14.0,False,,False,True,84.731
0 days 02:05:59.381000,BOT,77,0 days 00:01:25.124000,44.0,2.0,,,0 days 00:00:30.166000,0 days 00:00:30.878000,0 days 00:00:24.080000,0 days 02:05:04.428000,0 days 02:05:35.306000,0 days 02:05:59.386000,272.0,232.0,241.0,281.0,False,HARD,18.0,True,Alfa Romeo,0 days 02:04:34.257000,2022-07-31 14:05:34.635,1,14.0,False,,False,True,85.124
0 days 02:07:24.222000,BOT,77,0 days 00:01:24.841000,45.0,2.0,,,0 days 00:00:30.262000,0 days 00:00:30.763000,0 days 00:00:23.816000,0 days 02:06:29.648000,0 days 02:07:00.411000,0 days 02:07:24.227000,271.0,235.0,242.0,278.0,False,HARD,19.0,True,Alfa Romeo,0 days 02:05:59.381000,2022-07-31 14:06:59.759,1,14.0,False,,False,True,84.841
0 days 02:08:49.172000,BOT,77,0 days 00:01:24.950000,46.0,2.0,,,0 days 00:00:30.325000,0 days 00:00:30.584000,0 days 00:00:24.041000,0 days 02:07:54.552000,0 days 02:08:25.136000,0 days 02:08:49.177000,273.0,234.0,241.0,280.0,False,HARD,20.0,True,Alfa Romeo,0 days 02:07:24.222000,2022-07-31 14:08:24.600,1,13.0,False,,False,True,84.95
0 days 02:11:38.943000,BOT,77,0 days 00:01:24.958000,48.0,2.0,,,0 days 00:00:30.401000,0 days 00:00:30.642000,0 days 00:00:23.915000,0 days 02:10:44.391000,0 days 02:11:15.033000,0 days 02:11:38.948000,,235.0,241.0,,False,HARD,22.0,True,Alfa Romeo,0 days 02:10:13.985000,2022-07-31 14:11:14.363,1,10.0,False,,False,True,84.958
0 days 02:13:03.563000,BOT,77,0 days 00:01:24.620000,49.0,2.0,,,0 days 00:00:30.290000,0 days 00:00:30.423000,0 days 00:00:23.907000,0 days 02:12:09.238000,0 days 02:12:39.661000,0 days 02:13:03.568000,272.0,235.0,241.0,277.0,False,HARD,23.0,True,Alfa Romeo,0 days 02:11:38.943000,2022-07-31 14:12:39.321,1,10.0,False,,False,True,84.62
0 days 02:14:28.297000,BOT,77,0 days 00:01:24.734000,50.0,2.0,,,0 days 00:00:30.242000,0 days 00:00:30.492000,0 days 00:00:24,0 days 02:13:33.810000,0 days 02:14:04.302000,0 days 02:14:28.302000,271.0,232.0,242.0,275.0,False,HARD,24.0,True,Alfa Romeo,0 days 02:13:03.563000,2022-07-31 14:14:03.941,1,10.0,False,,False,True,84.734
0 days 02:15:53.037000,BOT,77,0 days 00:01:24.740000,51.0,2.0,,,0 days 00:00:30.264000,0 days 00:00:30.755000,0 days 00:00:23.721000,0 days 02:14:58.566000,0 days 02:15:29.321000,0 days 02:15:53.042000,269.0,233.0,241.0,,False,HARD,25.0,True,Alfa Romeo,0 days 02:14:28.297000,2022-07-31 14:15:28.675,1,10.0,False,,False,True,84.74
0 days 02:17:17.756000,BOT,77,0 days 00:01:24.719000,52.0,2.0,,,0 days 00:00:30.353000,0 days 00:00:30.552000,0 days 00:00:23.814000,0 days 02:16:23.395000,0 days 02:16:53.947000,0 days 02:17:17.761000,271.0,237.0,243.0,276.0,False,HARD,26.0,True,Alfa Romeo,0 days 02:15:53.037000,2022-07-31 14:16:53.415,1,10.0,False,,False,True,84.719
0 days 02:18:42.556000,BOT,77,0 days 00:01:24.800000,53.0,2.0,,,0 days 00:00:30.255000,0 days 00:00:30.519000,0 days 00:00:24.026000,0 days 02:17:48.016000,0 days 02:18:18.535000,0 days 02:18:42.561000,,233.0,242.0,,False,HARD,27.0,True,Alfa Romeo,0 days 02:17:17.756000,2022-07-31 14:18:18.134,1,10.0,False,,False,True,84.8
0 days 02:20:07.379000,BOT,77,0 days 00:01:24.823000,54.0,2.0,,,0 days 00:00:30.413000,0 days 00:00:30.615000,0 days 00:00:23.795000,0 days 02:19:12.974000,0 days 02:19:43.589000,0 days 02:20:07.384000,,235.0,243.0,,False,HARD,28.0,True,Alfa Romeo,0 days 02:18:42.556000,2022-07-31 14:19:42.934,1,10.0,False,,False,True,84.823
0 days 02:21:32.274000,BOT,77,0 days 00:01:24.895000,55.0,2.0,,,0 days 00:00:30.332000,0 days 00:00:30.728000,0 days 00:00:23.835000,0 days 02:20:37.716000,0 days 02:21:08.444000,0 days 02:21:32.279000,272.0,235.0,243.0,277.0,False,HARD,29.0,True,Alfa Romeo,0 days 02:20:07.379000,2022-07-31 14:21:07.757,1,10.0,False,,False,True,84.895
0 days 02:22:57.158000,BOT,77,0 days 00:01:24.884000,56.0,2.0,,,0 days 00:00:30.375000,0 days 00:00:30.781000,0 days 00:00:23.728000,0 days 02:22:02.654000,0 days 02:22:33.435000,0 days 02:22:57.163000,273.0,235.0,244.0,280.0,False,HARD,30.0,True,Alfa Romeo,0 days 02:21:32.274000,2022-07-31 14:22:32.652,1,10.0,False,,False,True,84.884
0 days 02:24:21.918000,BOT,77,0 days 00:01:24.760000,57.0,2.0,,,0 days 00:00:30.398000,0 days 00:00:30.588000,0 days 00:00:23.774000,0 days 02:23:27.561000,0 days 02:23:58.149000,0 days 02:24:21.923000,271.0,237.0,241.0,276.0,False,HARD,31.0,True,Alfa Romeo,0 days 02:22:57.158000,2022-07-31 14:23:57.536,1,10.0,False,,False,True,84.76
0 days 02:25:48.202000,BOT,77,0 days 00:01:26.284000,58.0,2.0,,,0 days 00:00:30.327000,0 days 00:00:30.655000,0 days 00:00:25.302000,0 days 02:24:52.250000,0 days 02:25:22.905000,0 days 02:25:48.207000,273.0,230.0,249.0,,False,HARD,32.0,True,Alfa Romeo,0 days 02:24:21.918000,2022-07-31 14:25:22.296,1,10.0,False,,False,True,86.284
0 days 02:27:12.389000,BOT,77,0 days 00:01:24.187000,59.0,2.0,,,0 days 00:00:29.934000,0 days 00:00:30.374000,0 days 00:00:23.879000,0 days 02:26:18.141000,0 days 02:26:48.515000,0 days 02:27:12.394000,275.0,236.0,243.0,294.0,True,HARD,33.0,True,Alfa Romeo,0 days 02:25:48.202000,2022-07-31 14:26:48.580,1,10.0,False,,False,True,84.187
0 days 02:28:36.391000,BOT,77,0 days 00:01:24.002000,60.0,2.0,,,0 days 00:00:30.184000,0 days 00:00:30.177000,0 days 00:00:23.641000,0 days 02:27:42.578000,0 days 02:28:12.755000,0 days 02:28:36.396000,272.0,236.0,242.0,277.0,True,HARD,34.0,True,Alfa Romeo,0 days 02:27:12.389000,2022-07-31 14:28:12.767,1,10.0,False,,False,True,84.002
0 days 02:30:01.382000,BOT,77,0 days 00:01:24.991000,61.0,2.0,,,0 days 00:00:30.333000,0 days 00:00:30.617000,0 days 00:00:24.041000,0 days 02:29:06.729000,0 days 02:29:37.346000,0 days 02:30:01.387000,274.0,236.0,244.0,,False,HARD,35.0,True,Alfa Romeo,0 days 02:28:36.391000,2022-07-31 14:29:36.769,1,10.0,False,,False,True,84.991
0 days 02:31:27.961000,BOT,77,0 days 00:01:26.579000,62.0,2.0,,,0 days 00:00:31.013000,0 days 00:00:31.377000,0 days 00:00:24.189000,0 days 02:30:32.400000,0 days 02:31:03.777000,0 days 02:31:27.966000,272.0,234.0,241.0,280.0,False,HARD,36.0,True,Alfa Romeo,0 days 02:30:01.382000,2022-07-31 14:31:01.760,1,12.0,False,,False,True,86.579
0 days 02:34:22.121000,BOT,77,0 days 00:01:24.775000,64.0,2.0,,,0 days 00:00:30.256000,0 days 00:00:30.765000,0 days 00:00:23.754000,0 days 02:33:27.607000,0 days 02:33:58.372000,0 days 02:34:22.126000,275.0,236.0,245.0,283.0,False,HARD,38.0,True,Alfa Romeo,0 days 02:32:57.346000,2022-07-31 14:33:57.724,1,12.0,False,,False,True,84.775
0 days 02:35:47.300000,BOT,77,0 days 00:01:25.179000,65.0,2.0,,,0 days 00:00:30.418000,0 days 00:00:30.853000,0 days 00:00:23.908000,0 days 02:34:52.544000,0 days 02:35:23.397000,0 days 02:35:47.305000,269.0,234.0,242.0,280.0,False,HARD,39.0,True,Alfa Romeo,0 days 02:34:22.121000,2022-07-31 14:35:22.499,1,12.0,False,,False,True,85.179
